Sygnatura czasowa;Polityka RODO: ;Jestem: ;Sta¿ pracy: ;Szko³a:;Co jest prawd¹ o emocjach?;Z psychologicznego punktu widzenia emocje:;Co mo¿e pomóc w KONSTRUKTYWNYM ukojeniu nieprzyjemnych emocji? ;Jak wykonuje siê poprawny oddech przeponowy?;Co jest sposobem na zmniejszenie podatnoœci na odczuwanie nieprzyjemnych stanów emocjonalnych?;Czy forma przekazywania treœci podczas spotkania by³a dla Pani/Pana odpowiednia?;Jeœli nie, co nale¿a³oby zmieniæ?;Czy treœci przekazywane by³y w sposób zrozumia³y?;Czy æwiczenia realizowane w trakcie szkolenia pozwala³y na praktyczne wykorzystywanie zdobytej wiedzy? ;Czy prowadz¹cy zachêca³ do interakcji? Dawa³ mo¿liwoœæ zadawania pytañ i dyskusji? ;Czy udzia³ w szkoleniu pozwoli³ Pani/Panu na zdobycie lub uporz¹dkowanie wiedzy? ;Dziêki spotkaniu lepiej rozumiem to, co siê ze mn¹ dzieje.;Dziêki wiedzy zdobytej na szkoleniu jestem lepiej przygotowana/y na zauwa¿enie swoich emocji i zaopiekowania siê nimi.;Jakie treœci przekazane w ramach spotkania bêd¹ dla Pani/Pana najbardziej przydatne? Dlaczego?;Czy spotkanie zmieni³o sposób postrzegania przez Pani¹/Pana pewnych zagadnieñ? Jakich?;Czy jest Pani/Pan w stanie wskazaæ treœci, które uwa¿a Pani/Pan za zbêdne w agendzie szkolenia? Jakie?;Czy w Pani/Pana odczuciu w agendzie spotkania zabrak³o jakichœ istotnych treœci? Jakich?;Ogólna ocena spotkania ;Czy ma Pani/Pan dodatkowe uwagi dotycz¹ce szkolenia?
6.11.2025 20:02:49;Akceptujê;nauczycielem;1-5 lat;Szko³a Podstawowa nr 28 im. ¯o³nierzy 4PP „Czwartaków” Zespó³ Placówek Oœwiatowych nr 1 w Kielcach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;-;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;2;3;Treœci praktyczne. ;Nie zmieni³o. ;Wszystkie by³y przydatne i wartoœciowe. ;Temat zosta³ wyczerpany. ;9;-
6.11.2025 20:02:49;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa nr 28 im. ¯o³nierzy 4PP „Czwartaków” Zespó³ Placówek Oœwiatowych nr 1 w Kielcach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Raczej tak;Raczej tak;Tak;Raczej tak;5;5;"Wszystkie treœci przekazane na szkoleniu s¹ przydatne. Zatrzymam siê mo¿e na chwilê ""w pedzie ¿ycia"" i wykorzystam zdobyt¹ wiedze w praktyce";Tak zmieni³o. Nale¿y ws³uchaæ siê w siebie, zatrzymaæ na chwilê i nauczyæ odreagowywaæ z³e emocje;Wszystkie by³y przydatne;Nie;10;Nie
6.11.2025 20:02:59;Akceptujê;nauczycielem;21 lat i wiêcej;Szko³a Podstawowa nr 28 im. ¯o³nierzy 4PP „Czwartaków” Zespó³ Placówek Oœwiatowych nr 1 w Kielcach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Raczej tak;Raczej tak;Tak;Raczej tak;5;5;Æwiczenia;Raczej tak.;Nie;Nie;9;Dziêkujê za spotkanie.
6.11.2025 20:02:59;Akceptujê;pedagogiem;21 lat i wiêcej;Szko³a Podstawowa nr 28 im. ¯o³nierzy 4PP „Czwartaków” Zespó³ Placówek Oœwiatowych nr 1 w Kielcach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Raczej tak;5;5;"zadbania o ma³e chwile ³adowania swojej "" baterii""";Treœci by³y dla mnie znane, ale szkolenie utwierdzi³o mnie, by pamiêtaæ na co dzieñ, by dbaæ o swój dobrostan;nie ma;nie umiem wskazaæ w tej chwili;9;nie
6.11.2025 20:04:01;Akceptujê;Pedagogiem specjalnym;1-5 lat;Szko³a Podstawowa nr 28 im. ¯o³nierzy 4PP „Czwartaków” Zespó³ Placówek Oœwiatowych nr 1 w Kielcach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Studzenie cia³a;Aby odpocz¹æ nale¿y zamkn¹æ oczy;¯adne ;¯adnych ;10;Brak
6.11.2025 20:05:38;Akceptujê;nauczycielem;6-10 lat;Szko³a Podstawowa nr 28 im. ¯o³nierzy 4PP „Czwartaków” Zespó³ Placówek Oœwiatowych nr 1 w Kielcach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Raczej tak;Tak;Raczej tak;5;5;Æwiczenia, które pomog¹ mi siê wyciszyæ i uspokoiæ i bêdzie he mo¿na wykorzystaæ w pracy.;Trzeba siê wyciszyæ, znaleŸæ czas dla siebie.;Raczej nie;Na ten moment nie widzê takich treœci ;10;Nie
6.11.2025 20:15:29;Akceptujê;nauczyciel wspó³organizuj¹cy kszta³cenie;6-10 lat;Szko³a Podstawowa nr 28 im. ¯o³nierzy 4PP „Czwartaków” Zespó³ Placówek Oœwiatowych nr 1 w Kielcach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;Nie mam uwag;Zdecydowanie tak;Zdecydowanie tak;Tak;Raczej tak;3;3;Myœlê, ¿e najbardziej istotne s¹ dla mnie nowe informacje np. techniki relaksacyjne, których wczeœniej nie zna³am;Temat jest mi dobrze znany i szkolenie utwierdzi³o mnie w przekonaniu, ¿e nasz dobrostan emocjonalny jest szalenie wa¿ny.;Myœlê, ¿e jako pedagodzy, terapeuci nasza wiedza jest szeroka w obszarze emocji, niepotrzebna by³a du¿a iloœæ teorii, bardziej interesowa³o mnie praktyczne podejœcie do tematu.;Wed³ug mnie temat zosta³ bardzo szczegó³owo omówiony.;8;Szkolenie mi siê podoba³o, nie mam uwag.
6.16.2025 17:48:15;Akceptujê;nauczycielem;16-20 lat;Zespó³ Szkó³ w Szumowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.;Tak;nic;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;.;tak;.;.;8;nie
6.16.2025 17:48:57;Akceptujê;dyrektorem/wicedyrektorem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;s¹ abstrakcyjnym, metafizycznym doœwiadczeniem.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Sposoby oddychania;Nie;Nie ma takich;Nie;9;Nie
6.16.2025 17:49:03;Akceptujê;dyrektorem/wicedyrektorem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez usta, a wydech – przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;nie dotyczy;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;æwiczenia;tak, radzenia sobie w sutuacjach nerwowych;nie dotyczy;nie;10;nie
6.16.2025 17:49:06;Akceptujê;nauczycielem;6-10 lat;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Bardzo przydatne, poniewa¿ bêdê wiedzieæ jak radziæ sobie z emocjami;Tak, postrzeganie stresu i sposoby do radzenia sobie z nim;Nie.;Nic nie zabrak³o ;10;Nie mam uwag
6.16.2025 17:49:42;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Techniki relaksacyjne;Zauwa¿y³am potrzebê faktycznego zadbania o swój dobrostan..fizyczny i emocjonalny. ;Nie by³o takich treœci ;Nie ;9;Szkolenie by³o przeprowadzone profesjonalnie. 
6.16.2025 17:49:50;Akceptujê;nauczycielem;16-20 lat;Zespó³ Szkó³ w Szumowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Æwiczenia z aplikacj¹.;Tak- postawa cia³a.;Nie by³o zbêdnych elementów.;Nie;10;Bardzo mi siê podobalo. Super szkolenie
6.16.2025 17:49:59;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Podczas zajêæ godziny wychowawczej ;Raczej ugruntowa³o moj¹ wiedzê ;Æwiczenia ;Nie ;10;Nie mam 
6.16.2025 17:51:04;Akceptujê;nauczycielem;16-20 lat;Zespó³ Szkó³ w Szumowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.;Tak;nic;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;opanowanie emocji;tak;nie;nie;10;nie
6.16.2025 17:51:23;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;radzenie sobie z negatywnymi emocjami;tak, zadbajmy o siebie;nie;nie;10;bardzo mi³a prowadz¹ca, super atmosfera
6.16.2025 17:51:41;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;nie wymaga zmian;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;wszystkie;bardziej powinnam skupiæ siê na w³asnym dobrostanie;bardziej powinnam skupiæ siê na w³asnym dobrostanie;nie zabrak³o;10;nie mam
6.16.2025 17:52:06;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Raczej tak;Tak;Raczej tak;4;4;Jak zapanowaæ nad swoimi emocjami.;Podejœcie do niektórych obowi¹zków.;Nie;Nie;8;Nie
6.16.2025 17:53:40;Akceptujê;psychologiem;16-20 lat;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;aplikacja nie panikuj, TIPP;Wykorzystanie ruchu cia³a. ;nie by³o takich;nie;10;Bardzo konkretnie, super æwiczenia.
6.16.2025 17:53:54;Akceptujê;pedagogiem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;---;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Æwiczenia oddechowe;tak;nie by³o takich;nie;9;brak
6.16.2025 17:54:39;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Oddychanie i æwiczenia relaksacyjne;-;-;-;10;Bardzo dziêkujê
6.16.2025 17:55:54;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.;Tak;;Raczej tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Zarz¹dzanie swoimi emocjami;Nie;Nie;NIe;10;Brak
6.16.2025 17:56:03;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Optymistyczne nastawienie do codziennoœci i koncentrowanie siê na pozytywnych aspektach w³asnego ¿ycia.;Tak;;Raczej tak;Zdecydowanie tak;Tak;Raczej tak;5;5;Zarz¹dzanie swoimi emocjami;NIe;Nie;Nie;9;Brak
6.16.2025 17:56:27;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;zaproponowane æwiczenia, poniewa¿ pomog¹ uspokoiæ cia³o i ducha, kiedy wype³ni¹ mnie silniejsze emocje;Tak, jak wa¿ne jest dbanie o swój dobrostan, poniewa¿ przek³ada siê to na relacje z innymi, ale tak¿e ze sob¹.;nie;Raczej nie.;10;Bardzo dziêkujê za szkolenie.
6.16.2025 17:57:06;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ w Szumowie;To reakcje, które pojawiaj¹ siê w odpowiedzi na subiektywnie wa¿n¹ dla danej osoby sytuacjê.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Raczej tak;Tak;Raczej nie;2;2;Mapa emocji;Nie;Wiêkszoœæ;Doceniam, dziêkujê,  ale dla mnie by³o to ma³o przekonuj¹ce.;5;Dziêkujê
6.16.2025 17:59:25;Akceptujê;nauczycielem;mniej ni¿ rok;Zespó³ Szkó³ w Szumowie;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Myœlê, ¿e bardzo przydatne bêd¹ æwiczenia, które pomog¹ panowac na z³ymi emocjami.;Wydaje mi siê, ¿e spotkanie zatwierdzi³o i powiekrzy³o mój sposób myœlenia na temat emocji.;Wydaje mi siê, ¿e informacje by³y dobrze dobrane .;Myslê, ¿e nie zabrak³o ¿adnych tresci poniewa¿ wyk³adowca odpowiada³ na zadawane pytania.;10;Nie mam. 
6.23.2025 18:13:39;Akceptujê;nauczycielem;1-5 lat;Zespó³ Szkó³ Ponadpodstawowych nr 1 im. Kresowiaków w Bartoszycach;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;æwiczenia;postrzeganie emocji;nie;nie;8;nie
6.23.2025 18:13:42;Akceptujê;pedagogiem;1-5 lat;Zespó³ Szkó³ Ponadpodstawowych nr 1 im. Kresowiaków w Bartoszycach;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;mo¿na podzieliæ na dobre (pozytywne) i z³e (negatywne).;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez usta, a wydech – przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Æwiczenia oddechu;Regulacji emocji;brak;brak;10;Wszystko by³o super
6.23.2025 18:14:13;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ Ponadpodstawowych nr 1 im. Kresowiaków w Bartoszycach;To reakcje, które pojawiaj¹ siê w odpowiedzi na subiektywnie wa¿n¹ dla danej osoby sytuacjê.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez usta, a wydech – przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Æwiczenia ;Postrzeganie emocji i sposoby radzenia sobie z nimi;¯adne;Nie;10;Nie
6.23.2025 18:14:20;Akceptujê;nauczycielem;16-20 lat;Zespó³ Szkó³ Ponadpodstawowych nr 1 im. Kresowiaków w Bartoszycach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Oddech relaksacyjny, uspokajaj¹cy, æwiczenia z klas¹ ;Tak;Nie ;Nie ;10;Nie 
6.23.2025 18:16:05;Akceptujê;nauczycielem;16-20 lat;Zespó³ Szkó³ Ponadpodstawowych nr 1 im. Kresowiaków w Bartoszycach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;nic;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;Wszystkie;postrzeganie relacji i emocji ;nie ma takich;nie;10;brak
6.23.2025 18:17:06;Akceptujê;nauczycielem;16-20 lat;Zespó³ Szkó³ Ponadpodstawowych nr 1 im. Kresowiaków w Bartoszycach;Uruchamiaj¹ ca³y zespó³ zmian w ciele, w sposobie myœlenia i zachowaniu cz³owieka.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech odbywa siê przez nos, a wydech – przez usta.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;wszystkie;tak;nie by³o;nie by³o;10;nie
6.23.2025 18:18:35;Akceptujê;nauczycielem;21 lat i wiêcej;Zespó³ Szkó³ Ponadpodstawowych nr 1 im. Kresowiaków w Bartoszycach;Obie odpowiedzi s¹ poprawne.;s¹ normalne i potrzebne, poniewa¿ realizuj¹ szereg wa¿nych funkcji.;Przyjêcie odpowiedniej postawy cia³a lub wykonanie prostych ruchów.;Wdech i wydech odbywaj¹ siê przez nos.;Codzienna troska o fizycznoœæ, opieraj¹ca siê na trzech g³ównych filarach: w³aœciwej diecie, odpowiedniej iloœci snu i ruchu.;Tak;;Zdecydowanie tak;Zdecydowanie tak;Tak;Zdecydowanie tak;5;5;rutyna ;tak;nie;nie zabrak³o;10;nie
